uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,11
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,13
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
AM,PNEUMONIA,HOSPITAL,"20 - 29",F,14
AM,PNEUMONIA,HOSPITAL,"20 - 29",M,38
AM,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
AM,SEPTICEMIA,HOSPITAL,"20 - 29",M,33
AP,OUTRAS,DOMICILIO,"20 - 29",F,3
AP,OUTRAS,DOMICILIO,"20 - 29",M,9
AP,OUTRAS,HOSPITAL,"20 - 29",F,10
AP,OUTRAS,HOSPITAL,"20 - 29",M,30
AP,OUTRAS,IGNORADO,"20 - 29",M,6
AP,OUTRAS,OUTRO,"20 - 29",F,3
AP,OUTRAS,OUTRO,"20 - 29",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AP,OUTRAS,VIA_PUBLICA,"20 - 29",F,2
AP,OUTRAS,VIA_PUBLICA,"20 - 29",M,12
AP,INDETERMINADA,HOSPITAL,"20 - 29",M,1
AP,INDETERMINADA,OUTRO,"20 - 29",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,3
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
AP,PNEUMONIA,HOSPITAL,"20 - 29",F,3
AP,PNEUMONIA,HOSPITAL,"20 - 29",M,2
AP,PNEUMONIA,IGNORADO,"20 - 29",M,1
AP,SEPTICEMIA,HOSPITAL,"20 - 29",F,5
AP,SEPTICEMIA,HOSPITAL,"20 - 29",M,10
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
BA,OUTRAS,DOMICILIO,"20 - 29",F,45
BA,OUTRAS,DOMICILIO,"20 - 29",M,110
BA,OUTRAS,HOSPITAL,"20 - 29",F,152
BA,OUTRAS,HOSPITAL,"20 - 29",I,1
BA,OUTRAS,HOSPITAL,"20 - 29",M,294
BA,OUTRAS,IGNORADO,"20 - 29",F,1
BA,OUTRAS,IGNORADO,"20 - 29",I,13
BA,OUTRAS,IGNORADO,"20 - 29",M,11
BA,OUTRAS,OUTRO,"20 - 29",F,10
BA,OUTRAS,OUTRO,"20 - 29",M,66
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,19
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,26
BA,OUTRAS,VIA_PUBLICA,"20 - 29",F,15
BA,OUTRAS,VIA_PUBLICA,"20 - 29",M,119
BA,INDETERMINADA,DOMICILIO,"20 - 29",M,2
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
BA,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,4
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,29
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,50
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",I,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
BA,PNEUMONIA,DOMICILIO,"20 - 29",F,3
BA,PNEUMONIA,DOMICILIO,"20 - 29",M,5
BA,PNEUMONIA,HOSPITAL,"20 - 29",F,43
BA,PNEUMONIA,HOSPITAL,"20 - 29",M,53
BA,PNEUMONIA,IGNORADO,"20 - 29",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
BA,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
BA,SEPTICEMIA,HOSPITAL,"20 - 29",F,55
BA,SEPTICEMIA,HOSPITAL,"20 - 29",M,67
BA,SEPTICEMIA,IGNORADO,"20 - 29",F,1
BA,SEPTICEMIA,OUTRO,"20 - 29",F,1
BA,SEPTICEMIA,OUTRO,"20 - 29",M,3
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
BA,SRAG,DOMICILIO,"20 - 29",M,1
BA,SRAG,HOSPITAL,"20 - 29",F,1
BA,SRAG,HOSPITAL,"20 - 29",M,1
CE,OUTRAS,DOMICILIO,"20 - 29",F,25
CE,OUTRAS,DOMICILIO,"20 - 29",M,77
CE,OUTRAS,HOSPITAL,"20 - 29",F,104
CE,OUTRAS,HOSPITAL,"20 - 29",M,199
CE,OUTRAS,IGNORADO,"20 - 29",F,2
CE,OUTRAS,IGNORADO,"20 - 29",M,19
CE,OUTRAS,OUTRO,"20 - 29",F,13
CE,OUTRAS,OUTRO,"20 - 29",M,59
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,9
CE,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
CE,OUTRAS,VIA_PUBLICA,"20 - 29",F,18
CE,OUTRAS,VIA_PUBLICA,"20 - 29",M,154
CE,INDETERMINADA,DOMICILIO,"20 - 29",M,2
CE,INDETERMINADA,HOSPITAL,"20 - 29",F,1
CE,INDETERMINADA,HOSPITAL,"20 - 29",M,2
CE,INDETERMINADA,OUTRO,"20 - 29",F,1
CE,INDETERMINADA,OUTRO,"20 - 29",M,1
CE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,7
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,17
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,PNEUMONIA,DOMICILIO,"20 - 29",F,1
CE,PNEUMONIA,DOMICILIO,"20 - 29",M,3
CE,PNEUMONIA,HOSPITAL,"20 - 29",F,16
CE,PNEUMONIA,HOSPITAL,"20 - 29",M,33
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
CE,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,1
CE,SEPTICEMIA,DOMICILIO,"20 - 29",M,3
CE,SEPTICEMIA,HOSPITAL,"20 - 29",F,33
CE,SEPTICEMIA,HOSPITAL,"20 - 29",I,1
CE,SEPTICEMIA,HOSPITAL,"20 - 29",M,42
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
DF,OUTRAS,DOMICILIO,"20 - 29",F,8
DF,OUTRAS,DOMICILIO,"20 - 29",M,12
DF,OUTRAS,HOSPITAL,"20 - 29",F,27
DF,OUTRAS,HOSPITAL,"20 - 29",M,101
DF,OUTRAS,OUTRO,"20 - 29",F,2
DF,OUTRAS,OUTRO,"20 - 29",M,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
DF,OUTRAS,VIA_PUBLICA,"20 - 29",M,45
DF,INDETERMINADA,HOSPITAL,"20 - 29",F,1
DF,INDETERMINADA,HOSPITAL,"20 - 29",M,5
DF,INDETERMINADA,OUTRO,"20 - 29",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,6
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
DF,PNEUMONIA,DOMICILIO,"20 - 29",M,1
DF,PNEUMONIA,HOSPITAL,"20 - 29",F,17
DF,PNEUMONIA,HOSPITAL,"20 - 29",M,29
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
DF,SEPTICEMIA,HOSPITAL,"20 - 29",F,15
DF,SEPTICEMIA,HOSPITAL,"20 - 29",M,25
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,1
DF,SRAG,HOSPITAL,"20 - 29",M,2
ES,OUTRAS,DOMICILIO,"20 - 29",F,5
ES,OUTRAS,DOMICILIO,"20 - 29",M,35
ES,OUTRAS,HOSPITAL,"20 - 29",F,51
ES,OUTRAS,HOSPITAL,"20 - 29",M,152
ES,OUTRAS,OUTRO,"20 - 29",F,3
ES,OUTRAS,OUTRO,"20 - 29",M,34
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,8
ES,OUTRAS,VIA_PUBLICA,"20 - 29",F,5
ES,OUTRAS,VIA_PUBLICA,"20 - 29",M,106
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,9
ES,PNEUMONIA,DOMICILIO,"20 - 29",M,1
ES,PNEUMONIA,HOSPITAL,"20 - 29",F,21
ES,PNEUMONIA,HOSPITAL,"20 - 29",M,34
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
ES,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
ES,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
ES,SEPTICEMIA,HOSPITAL,"20 - 29",F,16
ES,SEPTICEMIA,HOSPITAL,"20 - 29",M,42
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
ES,SRAG,HOSPITAL,"20 - 29",F,2
ES,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,OUTRAS,DOMICILIO,"20 - 29",F,10
GO,OUTRAS,DOMICILIO,"20 - 29",M,53
GO,OUTRAS,HOSPITAL,"20 - 29",F,72
GO,OUTRAS,HOSPITAL,"20 - 29",M,147
GO,OUTRAS,IGNORADO,"20 - 29",F,3
GO,OUTRAS,IGNORADO,"20 - 29",M,11
GO,OUTRAS,OUTRO,"20 - 29",F,3
GO,OUTRAS,OUTRO,"20 - 29",M,57
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,11
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,20
GO,OUTRAS,VIA_PUBLICA,"20 - 29",F,8
GO,OUTRAS,VIA_PUBLICA,"20 - 29",M,98
GO,INDETERMINADA,DOMICILIO,"20 - 29",M,2
GO,INDETERMINADA,HOSPITAL,"20 - 29",F,2
GO,INDETERMINADA,HOSPITAL,"20 - 29",M,1
GO,INDETERMINADA,OUTRO,"20 - 29",M,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,10
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,14
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",F,2
GO,PNEUMONIA,DOMICILIO,"20 - 29",M,2
GO,PNEUMONIA,HOSPITAL,"20 - 29",F,15
GO,PNEUMONIA,HOSPITAL,"20 - 29",M,25
GO,PNEUMONIA,IGNORADO,"20 - 29",F,1
GO,PNEUMONIA,OUTRO,"20 - 29",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
GO,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
GO,SEPTICEMIA,HOSPITAL,"20 - 29",M,33
GO,SEPTICEMIA,IGNORADO,"20 - 29",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MA,OUTRAS,AMBULANCIA,"20 - 29",M,1
MA,OUTRAS,DOMICILIO,"20 - 29",F,21
MA,OUTRAS,DOMICILIO,"20 - 29",M,33
MA,OUTRAS,HOSPITAL,"20 - 29",F,59
MA,OUTRAS,HOSPITAL,"20 - 29",M,98
MA,OUTRAS,IGNORADO,"20 - 29",F,6
MA,OUTRAS,IGNORADO,"20 - 29",M,5
MA,OUTRAS,OUTRO,"20 - 29",F,5
MA,OUTRAS,OUTRO,"20 - 29",M,24
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MA,OUTRAS,SAMU,"20 - 29",M,1
MA,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
MA,OUTRAS,VIA_PUBLICA,"20 - 29",M,32
MA,INDETERMINADA,DOMICILIO,"20 - 29",M,1
MA,INDETERMINADA,HOSPITAL,"20 - 29",F,3
MA,INDETERMINADA,HOSPITAL,"20 - 29",M,2
MA,INDETERMINADA,OUTRO,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,14
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,17
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
MA,PNEUMONIA,DOMICILIO,"20 - 29",M,6
MA,PNEUMONIA,HOSPITAL,"20 - 29",F,17
MA,PNEUMONIA,HOSPITAL,"20 - 29",M,24
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MA,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
MA,SEPTICEMIA,HOSPITAL,"20 - 29",M,18
MA,SRAG,HOSPITAL,"20 - 29",M,1
MG,OUTRAS,DOMICILIO,"20 - 29",F,51
MG,OUTRAS,DOMICILIO,"20 - 29",M,115
MG,OUTRAS,HOSPITAL,"20 - 29",F,189
MG,OUTRAS,HOSPITAL,"20 - 29",M,313
MG,OUTRAS,IGNORADO,"20 - 29",F,10
MG,OUTRAS,IGNORADO,"20 - 29",M,29
MG,OUTRAS,OUTRO,"20 - 29",F,14
MG,OUTRAS,OUTRO,"20 - 29",M,73
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,30
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,69
MG,OUTRAS,VIA_PUBLICA,"20 - 29",F,25
MG,OUTRAS,VIA_PUBLICA,"20 - 29",M,148
MG,INDETERMINADA,DOMICILIO,"20 - 29",F,2
MG,INDETERMINADA,DOMICILIO,"20 - 29",M,14
MG,INDETERMINADA,HOSPITAL,"20 - 29",F,9
MG,INDETERMINADA,HOSPITAL,"20 - 29",M,7
MG,INDETERMINADA,IGNORADO,"20 - 29",M,1
MG,INDETERMINADA,OUTRO,"20 - 29",F,1
MG,INDETERMINADA,OUTRO,"20 - 29",M,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,2
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,7
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,25
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,40
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MG,PNEUMONIA,DOMICILIO,"20 - 29",F,1
MG,PNEUMONIA,DOMICILIO,"20 - 29",M,3
MG,PNEUMONIA,HOSPITAL,"20 - 29",F,62
MG,PNEUMONIA,HOSPITAL,"20 - 29",M,96
MG,PNEUMONIA,IGNORADO,"20 - 29",F,3
MG,PNEUMONIA,IGNORADO,"20 - 29",M,3
MG,PNEUMONIA,OUTRO,"20 - 29",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MG,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",F,75
MG,SEPTICEMIA,HOSPITAL,"20 - 29",M,101
MG,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MG,SEPTICEMIA,IGNORADO,"20 - 29",M,2
MG,SEPTICEMIA,OUTRO,"20 - 29",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MG,SRAG,DOMICILIO,"20 - 29",M,1
MG,SRAG,HOSPITAL,"20 - 29",F,1
MG,SRAG,HOSPITAL,"20 - 29",M,3
MG,SRAG,IGNORADO,"20 - 29",F,1
MS,OUTRAS,DOMICILIO,"20 - 29",F,7
MS,OUTRAS,DOMICILIO,"20 - 29",M,22
MS,OUTRAS,HOSPITAL,"20 - 29",F,29
MS,OUTRAS,HOSPITAL,"20 - 29",M,61
MS,OUTRAS,IGNORADO,"20 - 29",M,1
MS,OUTRAS,OUTRO,"20 - 29",F,2
MS,OUTRAS,OUTRO,"20 - 29",M,16
MS,OUTRAS,POSTO_SAUDE,"20 - 29",F,1
MS,OUTRAS,VIA_PUBLICA,"20 - 29",F,7
MS,OUTRAS,VIA_PUBLICA,"20 - 29",M,35
MS,INDETERMINADA,OUTRO,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,6
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,3
MS,PNEUMONIA,DOMICILIO,"20 - 29",F,1
MS,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",F,13
MS,PNEUMONIA,HOSPITAL,"20 - 29",M,21
MS,SEPTICEMIA,HOSPITAL,"20 - 29",F,13
MS,SEPTICEMIA,HOSPITAL,"20 - 29",M,14
MS,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,1
MS,SRAG,HOSPITAL,"20 - 29",M,1
MT,OUTRAS,DOMICILIO,"20 - 29",F,1
MT,OUTRAS,DOMICILIO,"20 - 29",M,13
MT,OUTRAS,HOSPITAL,"20 - 29",F,25
MT,OUTRAS,HOSPITAL,"20 - 29",M,36
MT,OUTRAS,IGNORADO,"20 - 29",F,50
MT,OUTRAS,IGNORADO,"20 - 29",M,134
MT,OUTRAS,OUTRO,"20 - 29",F,3
MT,OUTRAS,OUTRO,"20 - 29",M,10
MT,OUTRAS,VIA_PUBLICA,"20 - 29",F,1
MT,OUTRAS,VIA_PUBLICA,"20 - 29",M,20
MT,INDETERMINADA,HOSPITAL,"20 - 29",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
MT,PNEUMONIA,HOSPITAL,"20 - 29",F,10
MT,PNEUMONIA,HOSPITAL,"20 - 29",M,8
MT,PNEUMONIA,IGNORADO,"20 - 29",M,1
MT,SEPTICEMIA,HOSPITAL,"20 - 29",F,9
MT,SEPTICEMIA,HOSPITAL,"20 - 29",M,4
MT,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MT,SRAG,HOSPITAL,"20 - 29",M,1
PA,OUTRAS,DOMICILIO,"20 - 29",F,27
PA,OUTRAS,DOMICILIO,"20 - 29",M,75
PA,OUTRAS,HOSPITAL,"20 - 29",F,97
PA,OUTRAS,HOSPITAL,"20 - 29",I,1
PA,OUTRAS,HOSPITAL,"20 - 29",M,176
PA,OUTRAS,IGNORADO,"20 - 29",F,3
PA,OUTRAS,IGNORADO,"20 - 29",M,13
PA,OUTRAS,OUTRO,"20 - 29",F,11
PA,OUTRAS,OUTRO,"20 - 29",M,72
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,20
PA,OUTRAS,VIA_PUBLICA,"20 - 29",F,16
PA,OUTRAS,VIA_PUBLICA,"20 - 29",M,168
PA,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PA,INDETERMINADA,DOMICILIO,"20 - 29",M,1
PA,INDETERMINADA,OUTRO,"20 - 29",M,1
PA,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,24
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,27
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,2
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
PA,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PA,PNEUMONIA,DOMICILIO,"20 - 29",M,5
PA,PNEUMONIA,HOSPITAL,"20 - 29",F,27
PA,PNEUMONIA,HOSPITAL,"20 - 29",M,51
PA,PNEUMONIA,OUTRO,"20 - 29",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,8
PA,SEPTICEMIA,HOSPITAL,"20 - 29",F,39
PA,SEPTICEMIA,HOSPITAL,"20 - 29",M,56
PA,SEPTICEMIA,OUTRO,"20 - 29",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PA,SRAG,HOSPITAL,"20 - 29",F,3
PA,SRAG,HOSPITAL,"20 - 29",M,1
PA,SRAG,OUTRO,"20 - 29",M,1
PA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,OUTRAS,DOMICILIO,"20 - 29",F,16
PB,OUTRAS,DOMICILIO,"20 - 29",M,28
PB,OUTRAS,HOSPITAL,"20 - 29",F,29
PB,OUTRAS,HOSPITAL,"20 - 29",M,77
PB,OUTRAS,OUTRO,"20 - 29",F,4
PB,OUTRAS,OUTRO,"20 - 29",M,23
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PB,OUTRAS,VIA_PUBLICA,"20 - 29",F,10
PB,OUTRAS,VIA_PUBLICA,"20 - 29",M,30
PB,INDETERMINADA,DOMICILIO,"20 - 29",F,2
PB,INDETERMINADA,HOSPITAL,"20 - 29",F,2
PB,INDETERMINADA,HOSPITAL,"20 - 29",M,2
PB,INDETERMINADA,OUTRO,"20 - 29",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,10
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,11
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PB,PNEUMONIA,DOMICILIO,"20 - 29",M,4
PB,PNEUMONIA,HOSPITAL,"20 - 29",F,12
PB,PNEUMONIA,HOSPITAL,"20 - 29",M,28
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PB,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
PB,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
PB,SEPTICEMIA,HOSPITAL,"20 - 29",M,31
